"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 00:00","2016","05","01","00:00","9.8","","7.3","","84","","10","","8","","","","99.60","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 01:00","2016","05","01","01:00","9.5","","7.7","","89","","9","","8","","","","99.56","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 02:00","2016","05","01","02:00","8.7","","7.2","","90","","7","","11","","","","99.46","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 03:00","2016","05","01","03:00","8.9","","7.6","","92","","8","","13","","","","99.41","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 04:00","2016","05","01","04:00","8.8","","7.7","","93","","8","","14","","","","99.36","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 05:00","2016","05","01","05:00","8.8","","7.8","","93","","8","","14","","","","99.28","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 06:00","2016","05","01","06:00","9.0","","7.9","","93","","9","","14","","","","99.24","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 07:00","2016","05","01","07:00","9.3","","8.0","","92","","8","","14","","","","99.23","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 08:00","2016","05","01","08:00","9.5","","8.5","","93","","7","","13","","","","99.22","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 09:00","2016","05","01","09:00","10.3","","8.9","","91","","6","","13","","","","99.20","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 10:00","2016","05","01","10:00","11.0","","9.2","","89","","6","","9","","","","99.19","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 11:00","2016","05","01","11:00","11.5","","9.4","","87","","2","","9","","","","99.21","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 12:00","2016","05","01","12:00","11.4","","9.6","","88","","35","","13","","","","99.21","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 13:00","2016","05","01","13:00","11.9","","9.6","","85","","35","","9","","","","99.22","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 14:00","2016","05","01","14:00","12.2","","9.2","","82","","34","","13","","","","99.24","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 15:00","2016","05","01","15:00","11.1","","8.4","","84","","34","","10","","","","99.27","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 16:00","2016","05","01","16:00","8.4","","7.1","","91","","33","","15","","","","99.34","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 17:00","2016","05","01","17:00","7.4","","6.3","","93","","35","","12","","","","99.37","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 18:00","2016","05","01","18:00","7.2","","6.3","","94","","2","","21","","","","99.38","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 19:00","2016","05","01","19:00","7.4","","6.3","","93","","4","","17","","","","99.45","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 20:00","2016","05","01","20:00","7.5","","5.9","","89","","5","","13","","","","99.53","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 21:00","2016","05","01","21:00","7.5","","5.9","","90","","4","","14","","","","99.55","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 22:00","2016","05","01","22:00","7.4","","5.9","","91","","4","","14","","","","99.54","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-01 23:00","2016","05","01","23:00","7.4","","6.1","","91","","4","","13","","","","99.48","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-02 00:00","2016","05","02","00:00","7.2","","6.1","","93","","5","","13","","","","99.45","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-02 01:00","2016","05","02","01:00","7.1","","6.2","","95","","4","","7","","","","99.42","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-02 02:00","2016","05","02","02:00","6.7","","6.1","","96","","3","","11","","","","99.33","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2016-05-02 03:00","2016","05","02","03:00","6.7","","6.1","","96","","5","","13","","","","99.28","","","","","","NA"
