"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 00:00","2016","01","01","00:00","-5.6","","-6.0","","97","","17","","8","","4.0","","96.75","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 01:00","2016","01","01","01:00","-5.1","","-5.5","","97","","20","","5","","2.4","","96.68","","","","-7","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 02:00","2016","01","01","02:00","-4.4","","-4.8","","97","","24","","9","","1.6","","96.64","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 03:00","2016","01","01","03:00","-3.8","","-4.2","","97","","25","","13","","6.4","","96.63","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 04:00","2016","01","01","04:00","-3.6","","-4.0","","97","","25","","11","","2.4","","96.56","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 05:00","2016","01","01","05:00","-3.3","","-3.6","","98","","25","","18","","3.6","","96.48","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 06:00","2016","01","01","06:00","-3.5","","-4.8","","91","","26","","24","","16.1","","96.47","","","","-10","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 07:00","2016","01","01","07:00","-3.7","","-4.3","","96","","24","","17","","11.3","","96.45","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 08:00","2016","01","01","08:00","-4.2","","-4.9","","95","","28","","13","","6.4","","96.46","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 09:00","2016","01","01","09:00","-4.8","","-5.9","","92","","26","","13","","8.1","","96.44","","","","-10","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 10:00","2016","01","01","10:00","-5.1","","-6.1","","93","","26","","15","","4.8","","96.46","","","","-11","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 11:00","2016","01","01","11:00","-5.0","","-6.8","","87","","24","","17","","16.1","","96.45","","","","-11","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 12:00","2016","01","01","12:00","-5.3","","-6.8","","89","","25","","26","","16.1","","96.39","","","","-13","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 13:00","2016","01","01","13:00","-5.4","","-6.6","","91","","25","","18","","12.9","","96.38","","","","-12","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 14:00","2016","01","01","14:00","-5.2","","-6.6","","90","","26","","17","","12.9","","96.38","","","","-11","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 15:00","2016","01","01","15:00","-4.8","","-6.8","","86","","27","","15","","16.1","","96.41","","","","-10","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 16:00","2016","01","01","16:00","-5.0","","-7.0","","86","","25","","13","","16.1","","96.43","","","","-10","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 17:00","2016","01","01","17:00","-6.0","","-7.4","","90","","26","","15","","16.1","","96.51","","","","-12","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 18:00","2016","01","01","18:00","-5.4","","-6.6","","91","","26","","15","","16.1","","96.55","","","","-11","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 19:00","2016","01","01","19:00","-5.3","","-6.4","","92","","26","","15","","16.1","","96.59","","","","-11","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 20:00","2016","01","01","20:00","-5.3","","-6.4","","92","","26","","17","","16.1","","96.63","","","","-11","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 21:00","2016","01","01","21:00","-5.8","","-6.9","","92","","26","","18","","16.1","","96.66","","","","-12","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 22:00","2016","01","01","22:00","-6.1","","-7.1","","93","","25","","15","","16.1","","96.69","","","","-12","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-01 23:00","2016","01","01","23:00","-5.9","","-6.9","","93","","26","","17","","16.1","","96.70","","","","-12","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 00:00","2016","01","02","00:00","-6.0","","-7.0","","93","","26","","17","","16.1","","96.70","","","","-12","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 01:00","2016","01","02","01:00","-5.6","","-7.1","","89","","26","","15","","16.1","","96.65","","","","-11","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 02:00","2016","01","02","02:00","-5.3","","-7.0","","88","","24","","13","","16.1","","96.60","","","","-10","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 03:00","2016","01","02","03:00","-4.9","","-6.9","","86","","24","","15","","16.1","","96.57","","","","-10","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 04:00","2016","01","02","04:00","-4.8","","-6.5","","88","","25","","18","","16.1","","96.54","","","","-11","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 05:00","2016","01","02","05:00","-4.2","","-6.1","","87","","24","","22","","16.1","","96.45","","","","-11","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 06:00","2016","01","02","06:00","-4.5","","-5.8","","91","","23","","18","","16.1","","96.42","","","","-11","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 07:00","2016","01","02","07:00","-4.3","","-5.3","","93","","23","","17","","9.7","","96.40","","","","-10","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 08:00","2016","01","02","08:00","-4.0","","-4.5","","96","","25","","17","","4.0","","96.40","","","","-10","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 09:00","2016","01","02","09:00","-3.7","","-4.1","","97","","26","","13","","3.6","","96.43","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 10:00","2016","01","02","10:00","-3.7","","-4.4","","95","","26","","17","","14.5","","96.41","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 11:00","2016","01","02","11:00","-3.4","","-4.8","","90","","26","","18","","16.1","","96.39","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 12:00","2016","01","02","12:00","-3.3","","-4.9","","89","","26","","11","","16.1","","96.30","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 13:00","2016","01","02","13:00","-3.4","","-5.3","","87","","26","","22","","16.1","","96.20","","","","-10","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 14:00","2016","01","02","14:00","-3.6","","-4.9","","91","","26","","18","","16.1","","96.18","","","","-9","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 15:00","2016","01","02","15:00","-3.5","","-4.5","","93","","25","","13","","12.9","","96.13","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 16:00","2016","01","02","16:00","-3.3","","-4.3","","93","","25","","15","","16.1","","96.12","","","","-8","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 17:00","2016","01","02","17:00","-3.2","","-3.8","","96","","24","","15","","6.4","","96.10","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 18:00","2016","01","02","18:00","-3.1","","-3.5","","97","","22","","15","","16.1","","96.01","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 19:00","2016","01","02","19:00","-2.8","","-3.2","","97","","22","","15","","16.1","","96.00","","","","-8","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 20:00","2016","01","02","20:00","-2.1","","-3.4","","91","","23","","22","","16.1","","95.91","","","","-8","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 21:00","2016","01","02","21:00","-2.2","","-3.2","","93","","21","","15","","16.1","","95.86","","","","-7","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 22:00","2016","01","02","22:00","-2.4","","-2.7","","98","","21","","13","","1.2","","95.77","","","","-7","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-02 23:00","2016","01","02","23:00","-2.3","","-2.4","","99","","22","","8","","1.0","","95.68","","","","-5","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 00:00","2016","01","03","00:00","-2.3","","-2.4","","99","","","","0","","2.8","","95.61","","","","","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 01:00","2016","01","03","01:00","-2.1","","-2.4","","98","","","M","4","","6.4","","95.55","","","","-4","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 02:00","2016","01","03","02:00","-1.9","","-2.3","","97","","30","","5","","3.2","","95.55","","","","-4","","Freezing Rain,Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 03:00","2016","01","03","03:00","-2.3","","-2.9","","96","","33","","13","","4.8","","95.62","","","","-7","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 04:00","2016","01","03","04:00","-2.8","","-3.3","","96","","33","","15","","2.4","","95.66","","","","-8","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 05:00","2016","01","03","05:00","-4.6","","-6.0","","90","","35","","30","","4.8","","95.75","","","","-12","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 06:00","2016","01","03","06:00","-6.6","","-8.0","","90","","36","","26","","3.6","","95.92","","","","-15","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 07:00","2016","01","03","07:00","-8.1","","-9.9","","87","","35","","28","","2.8","","96.07","","","","-17","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 08:00","2016","01","03","08:00","-9.4","","-11.6","","84","","36","","24","","3.6","","96.27","","","","-18","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 09:00","2016","01","03","09:00","-11.6","","-14.1","","82","","35","","34","","2.4","","96.46","","","","-22","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 10:00","2016","01","03","10:00","-12.5","","-15.0","","82","","36","","26","","2.8","","96.58","","","","-22","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 11:00","2016","01","03","11:00","-12.8","","-15.9","","78","","35","","30","","8.1","","96.67","","","","-23","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 12:00","2016","01","03","12:00","-13.7","","-17.1","","76","","1","","18","","9.7","","96.71","","","","-22","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 13:00","2016","01","03","13:00","-14.1","","-20.6","","59","","35","","30","","16.1","","96.76","","","","-25","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 14:00","2016","01","03","14:00","-13.8","","-19.4","","63","","35","","22","","16.1","","96.83","","","","-23","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 15:00","2016","01","03","15:00","-14.3","","-19.5","","65","","34","","21","","16.1","","96.93","","","","-24","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 16:00","2016","01","03","16:00","-15.1","","-20.1","","66","","35","","18","","16.1","","97.05","","","","-24","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 17:00","2016","01","03","17:00","-16.6","","-20.1","","75","","1","","8","","16.1","","97.17","","","","-22","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 18:00","2016","01","03","18:00","-18.0","","-20.9","","78","","3","","9","","16.1","","97.24","","","","-24","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 19:00","2016","01","03","19:00","-19.2","","-21.5","","82","","1","","8","","16.1","","97.35","","","","-25","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 20:00","2016","01","03","20:00","-18.6","","-21.3","","80","","2","","9","","12.9","","97.44","","","","-25","","Snow"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 21:00","2016","01","03","21:00","-19.9","","-22.4","","81","","36","","9","","16.1","","97.52","","","","-27","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 22:00","2016","01","03","22:00","-19.6","","-22.4","","79","","36","","15","","16.1","","97.57","","","","-29","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-03 23:00","2016","01","03","23:00","-19.5","","-22.4","","78","","36","","13","","16.1","","97.63","","","","-28","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 00:00","2016","01","04","00:00","-19.5","","-22.4","","78","","36","","13","","16.1","","97.67","","","","-28","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 01:00","2016","01","04","01:00","-19.8","","-22.4","","80","","35","","13","","16.1","","97.69","","","","-28","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 02:00","2016","01","04","02:00","-21.2","","-23.5","","82","","36","","9","","16.1","","97.76","","","","-28","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 03:00","2016","01","04","03:00","-21.5","","-23.8","","82","","36","","13","","16.1","","97.85","","","","-30","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 04:00","2016","01","04","04:00","-21.9","","-24.2","","82","","36","","15","","16.1","","97.90","","","","-31","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 05:00","2016","01","04","05:00","-22.2","","-24.5","","82","","36","","15","","16.1","","97.98","","","","-32","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 06:00","2016","01","04","06:00","-22.9","","-25.2","","82","","36","","11","","16.1","","98.09","","","","-31","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 07:00","2016","01","04","07:00","-22.9","","-25.3","","81","","36","","15","","16.1","","98.20","","","","-33","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 08:00","2016","01","04","08:00","-23.0","","-25.3","","82","","1","","15","","16.1","","98.28","","","","-33","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 09:00","2016","01","04","09:00","-22.4","","-24.8","","81","","1","","17","","16.1","","98.39","","","","-33","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 10:00","2016","01","04","10:00","-20.7","","-23.5","","79","","2","","21","","16.1","","98.51","","","","-32","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 11:00","2016","01","04","11:00","-19.0","","-22.4","","75","","2","","11","","9.7","","98.56","","","","-26","","Haze"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 12:00","2016","01","04","12:00","-18.1","","-22.3","","70","","3","","21","","8.1","","98.60","","","","-28","","Haze"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 13:00","2016","01","04","13:00","-17.2","","-22.1","","66","","1","","21","","6.4","","98.58","","","","-27","","Haze"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 14:00","2016","01","04","14:00","-17.0","","-21.9","","67","","1","","15","","8.1","","98.59","","","","-25","","Haze"
"-79.42","46.36","NORTH BAY A","6085680","2016-01-04 15:00","2016","01","04","15:00","-16.9","","-21.5","","68","","3","","11","","11.3","","98.61","","","","-24","","NA"
