"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 00:00","2017","12","01","00:00","0.4","","0.3","","99","","28","","13","","16.1","","96.85","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 01:00","2017","12","01","01:00","0.1","","-0.5","","96","","31","","11","","16.1","","96.95","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 02:00","2017","12","01","02:00","0.0","","-0.6","","96","","30","","11","","16.1","","97.10","","","","-4","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 03:00","2017","12","01","03:00","-0.2","","-1.0","","95","","30","","11","","16.1","","97.21","","","","-4","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 04:00","2017","12","01","04:00","-0.4","","-1.5","","92","","30","","13","","16.1","","97.25","","","","-5","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 05:00","2017","12","01","05:00","-0.6","","-2.0","","90","","32","","13","","16.1","","97.34","","","","-5","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 06:00","2017","12","01","06:00","-1.2","","-4.1","","81","","33","","18","","16.1","","97.48","","","","-6","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 07:00","2017","12","01","07:00","-1.5","","-4.6","","79","","35","","8","","16.1","","97.54","","","","-5","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 08:00","2017","12","01","08:00","-1.8","","-3.9","","86","","","","0","","16.1","","97.60","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 09:00","2017","12","01","09:00","-1.1","","-3.6","","83","","24","","8","","16.1","","97.64","","","","-4","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 10:00","2017","12","01","10:00","-0.6","","-3.7","","80","","21","","9","","16.1","","97.71","","","","-4","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 11:00","2017","12","01","11:00","0.4","","-4.8","","68","","20","","9","","16.1","","97.73","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 12:00","2017","12","01","12:00","0.6","","-4.6","","68","","23","","17","","16.1","","97.72","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 13:00","2017","12","01","13:00","0.9","","-3.9","","70","","21","","13","","16.1","","97.71","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 14:00","2017","12","01","14:00","0.9","","-4.0","","70","","21","","11","","16.1","","97.67","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 15:00","2017","12","01","15:00","0.9","","-4.0","","70","","21","","11","","16.1","","97.67","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 16:00","2017","12","01","16:00","0.6","","-3.6","","74","","19","","9","","16.1","","97.68","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 17:00","2017","12","01","17:00","0.8","","-3.0","","76","","19","","11","","16.1","","97.67","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 18:00","2017","12","01","18:00","0.3","","-3.1","","78","","20","","11","","16.1","","97.71","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 19:00","2017","12","01","19:00","0.8","","-2.4","","79","","20","","15","","16.1","","97.71","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 20:00","2017","12","01","20:00","0.6","","-1.8","","84","","21","","13","","16.1","","97.71","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 21:00","2017","12","01","21:00","0.5","","-1.6","","86","","21","","15","","16.1","","97.72","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 22:00","2017","12","01","22:00","0.3","","-1.6","","87","","21","","15","","16.1","","97.71","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-01 23:00","2017","12","01","23:00","-0.6","","-1.7","","92","","22","","8","","16.1","","97.72","","","","-3","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 00:00","2017","12","02","00:00","0.1","","-1.1","","92","","22","","8","","16.1","","97.70","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 01:00","2017","12","02","01:00","-0.1","","-1.0","","94","","20","","9","","16.1","","97.70","","","","-3","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 02:00","2017","12","02","02:00","0.8","","-0.5","","91","","18","","11","","16.1","","97.68","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 03:00","2017","12","02","03:00","0.1","","-1.1","","92","","16","","9","","16.1","","97.69","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 04:00","2017","12","02","04:00","-0.6","","-1.3","","95","","14","","9","","16.1","","97.65","","","","-4","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 05:00","2017","12","02","05:00","0.1","","-0.8","","94","","15","","9","","16.1","","97.64","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 06:00","2017","12","02","06:00","0.0","","-0.7","","95","","14","","9","","16.1","","97.63","","","","-3","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 07:00","2017","12","02","07:00","-0.2","","-0.8","","96","","14","","11","","16.1","","97.62","","","","-4","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 08:00","2017","12","02","08:00","0.1","","-0.6","","95","","15","","9","","16.1","","97.65","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 09:00","2017","12","02","09:00","1.0","","-0.3","","91","","17","","11","","16.1","","97.69","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 10:00","2017","12","02","10:00","1.3","","-0.3","","89","","18","","8","","16.1","","97.70","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 11:00","2017","12","02","11:00","1.9","","0.6","","91","","20","","8","","16.1","","97.68","","","","","","Rain"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 12:00","2017","12","02","12:00","2.2","","1.0","","92","","20","","11","","16.1","","97.59","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 13:00","2017","12","02","13:00","2.7","","1.4","","91","","18","","9","","16.1","","97.52","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 14:00","2017","12","02","14:00","3.4","","1.3","","86","","18","","8","","16.1","","97.46","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 15:00","2017","12","02","15:00","3.2","","1.1","","86","","18","","9","","16.1","","97.45","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 16:00","2017","12","02","16:00","2.7","","0.8","","87","","17","","11","","16.1","","97.46","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 17:00","2017","12","02","17:00","2.8","","0.7","","86","","16","","13","","16.1","","97.48","","","","","","NA"
"-79.42","46.36","NORTH BAY A","6085680","2017-12-02 18:00","2017","12","02","18:00","2.3","","0.7","","89","","17","","11","","16.1","","97.48","","","","","","Rain"
