"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 00:00","2019","09","01","00:00","13.6","","10.1","","79","","1","","9","","16.1","","100.93","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 01:00","2019","09","01","01:00","12.7","","9.4","","80","","","","0","","16.1","","100.95","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 02:00","2019","09","01","02:00","12.0","","10.2","","89","","36","","5","","16.1","","100.92","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 03:00","2019","09","01","03:00","13.5","","10.5","","82","","","","0","","16.1","","100.92","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 04:00","2019","09","01","04:00","11.4","","10.3","","93","","36","","4","","16.1","","100.91","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 05:00","2019","09","01","05:00","11.6","","10.2","","91","","9","","5","","16.1","","100.89","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 06:00","2019","09","01","06:00","13.6","","9.8","","78","","9","","8","","16.1","","100.89","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 07:00","2019","09","01","07:00","15.0","","11.9","","82","","7","","11","","16.1","","100.88","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 08:00","2019","09","01","08:00","16.2","","12.5","","78","","9","","13","","16.1","","100.83","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2019-09-01 09:00","2019","09","01","09:00","19.5","","13.4","","67","","10","","15","","16.1","","100.80","","","","","","NA"
