"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-81.15","43.03","LONDON A","6144473","2017-04-01 00:00","2017","04","01","00:00","2.1","","1.1","","93","","36","","15","","16.1","","97.80","","","","","","Drizzle"
"-81.15","43.03","LONDON A","6144473","2017-04-01 01:00","2017","04","01","01:00","2.1","","0.9","","92","","1","","12","","24.1","","97.81","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2017-04-01 02:00","2017","04","01","02:00","2.1","","0.8","","91","","35","","14","","24.1","","97.92","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 03:00","2017","04","01","03:00","2.1","","0.8","","91","","36","","14","","24.1","","97.93","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 04:00","2017","04","01","04:00","2.0","","0.7","","91","","36","","13","","24.1","","98.03","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2017-04-01 05:00","2017","04","01","05:00","1.8","","0.6","","92","","34","","19","","24.1","","98.14","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 06:00","2017","04","01","06:00","1.6","","0.4","","92","","34","","12","","24.1","","98.24","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 07:00","2017","04","01","07:00","1.6","","0.3","","91","","34","","14","","24.1","","98.38","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2017-04-01 08:00","2017","04","01","08:00","2.0","","0.4","","89","","34","","16","","24.1","","98.47","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 09:00","2017","04","01","09:00","2.5","","-0.3","","82","","34","","18","","24.1","","98.49","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 10:00","2017","04","01","10:00","4.4","","0.9","","78","","1","","21","","24.1","","98.52","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2017-04-01 11:00","2017","04","01","11:00","5.0","","1.0","","75","","33","","17","","24.1","","98.51","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 12:00","2017","04","01","12:00","6.5","","1.0","","68","","32","","18","","24.1","","98.54","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2017-04-01 13:00","2017","04","01","13:00","8.2","","2.3","","66","","32","","15","","24.1","","98.54","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2017-04-01 14:00","2017","04","01","14:00","9.7","","4.1","","68","","30","","20","","24.1","","98.52","","","","","","NA"
