"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 00:00","2016","08","01","00:00","19.2","","16.1","","82","","","","0","","16.1","","99.53","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 01:00","2016","08","01","01:00","17.4","","15.7","","90","","","","0","","16.1","","99.51","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 02:00","2016","08","01","02:00","15.8","","15.2","","96","","","","0","","16.1","","99.52","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 03:00","2016","08","01","03:00","17.2","","15.9","","92","","35","","4","","16.1","","99.50","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 04:00","2016","08","01","04:00","17.2","","15.7","","91","","","","0","","16.1","","99.52","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 05:00","2016","08","01","05:00","17.8","","15.6","","87","","3","","4","","16.1","","99.53","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 06:00","2016","08","01","06:00","18.8","","15.7","","82","","1","","4","","16.1","","99.58","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 07:00","2016","08","01","07:00","20.7","","15.3","","71","","3","","8","","16.1","","99.62","","25","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 08:00","2016","08","01","08:00","21.8","","15.8","","68","","6","","9","","16.1","","99.59","","26","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 09:00","2016","08","01","09:00","23.3","","16.2","","64","","5","","11","","16.1","","99.61","","28","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 10:00","2016","08","01","10:00","25.0","","17.7","","63","","4","","15","","16.1","","99.64","","31","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 11:00","2016","08","01","11:00","26.4","","17.2","","56","","5","","8","","16.1","","99.63","","32","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 12:00","2016","08","01","12:00","28.0","","14.5","","43","","4","","15","","16.1","","99.58","","32","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2016-08-01 13:00","2016","08","01","13:00","29.2","","11.1","","32","","3","","17","","16.1","","99.55","","31","","","","NA"
