"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 00:00","2016","03","01","00:00","-8.2","","-11.1","","80","","32","","11","","","","96.86","","","","-13","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 01:00","2016","03","01","01:00","-8.1","","-11.3","","78","","33","","7","","","","96.89","","","","-12","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 02:00","2016","03","01","02:00","-9.1","","-12.1","","79","","5","","8","","","","96.93","","","","-13","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 03:00","2016","03","01","03:00","-10.0","","-12.9","","79","","3","","9","","","","96.82","","","","-15","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 04:00","2016","03","01","04:00","-9.6","","-13.1","","76","","15","","3","","","","96.90","","","","-11","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 05:00","2016","03","01","05:00","-9.3","","-12.7","","76","","13","","3","","","","96.92","","","","-11","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 06:00","2016","03","01","06:00","-9.0","","-12.0","","79","","11","","6","","","","96.82","","","","-12","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 07:00","2016","03","01","07:00","-8.9","","-12.1","","78","","11","","9","","","","96.82","","","","-14","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 08:00","2016","03","01","08:00","-8.9","","-12.5","","75","","11","","9","","","","96.83","","","","-14","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 09:00","2016","03","01","09:00","-9.4","","-11.4","","85","","11","","10","","","","96.85","","","","-15","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 10:00","2016","03","01","10:00","-9.1","","-10.9","","87","","11","","11","","","","96.80","","","","-15","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 11:00","2016","03","01","11:00","-8.7","","-10.6","","86","","10","","13","","","","96.62","","","","-15","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 12:00","2016","03","01","12:00","-9.5","","-11.8","","83","","10","","15","","","","96.48","","","","-16","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 13:00","2016","03","01","13:00","-9.3","","-11.3","","86","","10","","15","","","","96.35","","","","-16","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 14:00","2016","03","01","14:00","-9.1","","-11.5","","83","","9","","20","","","","96.06","","","","-17","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 15:00","2016","03","01","15:00","-9.8","","-11.7","","86","","8","","21","","","","95.92","","","","-18","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 16:00","2016","03","01","16:00","-10.1","","-11.6","","89","","9","","19","","","","95.72","","","","-18","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 17:00","2016","03","01","17:00","-10.5","","-12.1","","88","","9","","21","","","","95.53","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 18:00","2016","03","01","18:00","-11.0","","-12.3","","90","","7","","22","","","","95.53","","","","-20","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 19:00","2016","03","01","19:00","-11.5","","-12.8","","91","","7","","31","","","","95.40","","","","-22","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 20:00","2016","03","01","20:00","-11.5","","-12.8","","90","","7","","30","","","","95.21","","","","-21","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 21:00","2016","03","01","21:00","-11.3","","-12.8","","89","","5","","21","","","","95.15","","","","-20","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 22:00","2016","03","01","22:00","-11.6","","-12.7","","92","","3","","24","","","","95.14","","","","-21","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-01 23:00","2016","03","01","23:00","-11.3","","-12.5","","91","","1","","17","","","","95.20","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 00:00","2016","03","02","00:00","-10.8","","-11.7","","93","","35","","16","","","","95.24","","","","-18","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 01:00","2016","03","02","01:00","-10.6","","-11.6","","92","","34","","21","","","","95.27","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 02:00","2016","03","02","02:00","-10.4","","-11.7","","91","","34","","25","","","","95.41","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 03:00","2016","03","02","03:00","-10.5","","-11.8","","91","","34","","25","","","","95.53","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 04:00","2016","03","02","04:00","-10.8","","-12.0","","91","","32","","21","","","","95.68","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 05:00","2016","03","02","05:00","-11.1","","-12.2","","91","","31","","18","","","","95.85","","","","-19","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2016-03-02 06:00","2016","03","02","06:00","-11.8","","-13.5","","87","","32","","20","","","","95.99","","","","-20","","NA"
