"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 00:00","2019","09","01","00:00","11.7","","8.0","","78","","7","","8","","","","97.71","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 01:00","2019","09","01","01:00","11.3","","7.7","","79","","8","","6","","","","97.70","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 02:00","2019","09","01","02:00","11.2","","7.4","","78","","9","","7","","","","97.68","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 03:00","2019","09","01","03:00","11.1","","7.3","","77","","9","","7","","","","97.64","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 04:00","2019","09","01","04:00","10.9","","7.4","","79","","11","","7","","","","97.61","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 05:00","2019","09","01","05:00","11.1","","7.9","","81","","10","","5","","","","97.60","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 06:00","2019","09","01","06:00","11.5","","8.5","","82","","14","","2","","","","97.59","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 07:00","2019","09","01","07:00","12.8","","9.1","","78","","11","","6","","","","97.60","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 08:00","2019","09","01","08:00","14.8","","10.5","","75","","12","","4","","","","97.55","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 09:00","2019","09","01","09:00","16.2","","10.3","","68","","12","","5","","","","97.49","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 10:00","2019","09","01","10:00","16.3","","10.2","","67","","12","","4","","","","97.50","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 11:00","2019","09","01","11:00","16.8","","11.6","","72","","15","","6","","","","97.49","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 12:00","2019","09","01","12:00","16.9","","11.6","","71","","16","","7","","","","97.43","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 13:00","2019","09","01","13:00","17.4","","12.2","","72","","17","","8","","","","97.35","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 14:00","2019","09","01","14:00","17.1","","12.1","","72","","18","","7","","","","97.28","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 15:00","2019","09","01","15:00","17.2","","11.9","","71","","11","","3","","","","97.20","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 16:00","2019","09","01","16:00","17.5","","12.4","","72","","17","","7","","","","97.16","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 17:00","2019","09","01","17:00","17.3","","12.1","","72","","19","","7","","","","97.13","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 18:00","2019","09","01","18:00","16.9","","12.3","","74","","19","","6","","","","97.07","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 19:00","2019","09","01","19:00","16.6","","12.7","","78","","17","","6","","","","97.02","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 20:00","2019","09","01","20:00","16.3","","13.6","","84","","15","","5","","","","96.99","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 21:00","2019","09","01","21:00","16.0","","13.9","","87","","16","","6","","","","96.97","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 22:00","2019","09","01","22:00","15.6","","13.6","","88","","17","","6","","","","96.95","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-01 23:00","2019","09","01","23:00","15.4","","13.7","","89","","19","","4","","","","96.90","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 00:00","2019","09","02","00:00","15.2","","13.8","","92","","18","","6","","","","96.88","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 01:00","2019","09","02","01:00","15.2","","13.9","","92","","21","","7","","","","96.88","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 02:00","2019","09","02","02:00","14.5","","13.2","","92","","19","","3","","","","96.83","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 03:00","2019","09","02","03:00","14.4","","13.2","","93","","23","","4","","","","96.77","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 04:00","2019","09","02","04:00","13.6","","12.7","","94","","24","","3","","","","96.75","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 05:00","2019","09","02","05:00","13.1","","12.4","","95","","24","","3","","","","96.77","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 06:00","2019","09","02","06:00","12.9","","12.2","","96","","28","","1","","","","96.77","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 07:00","2019","09","02","07:00","13.9","","13.1","","95","","24","","3","","","","96.80","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 08:00","2019","09","02","08:00","15.7","","14.3","","92","","28","","5","","","","96.80","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 09:00","2019","09","02","09:00","17.4","","15.1","","86","","29","","8","","","","96.80","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 10:00","2019","09","02","10:00","18.7","","15.3","","81","","27","","9","","","","96.80","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 11:00","2019","09","02","11:00","19.4","","13.1","","67","","28","","9","","","","96.81","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 12:00","2019","09","02","12:00","20.4","","13.5","","65","","28","","12","","","","96.79","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 13:00","2019","09","02","13:00","20.3","","13.6","","65","","28","","10","","","","96.78","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 14:00","2019","09","02","14:00","19.6","","13.8","","69","","30","","12","","","","96.76","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 15:00","2019","09","02","15:00","18.4","","15.0","","81","","29","","11","","","","96.78","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 16:00","2019","09","02","16:00","19.0","","14.8","","76","","29","","13","","","","96.78","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 17:00","2019","09","02","17:00","18.2","","14.4","","78","","32","","10","","","","96.81","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 18:00","2019","09","02","18:00","18.1","","14.1","","77","","30","","8","","","","96.84","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 19:00","2019","09","02","19:00","16.8","","13.6","","81","","31","","6","","","","96.85","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 20:00","2019","09","02","20:00","15.3","","13.2","","88","","31","","1","","","","96.88","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 21:00","2019","09","02","21:00","15.0","","13.3","","90","","30","","4","","","","96.94","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 22:00","2019","09","02","22:00","13.4","","12.4","","94","","35","","4","","","","96.98","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-02 23:00","2019","09","02","23:00","12.4","","11.7","","96","","6","","3","","","","96.92","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 00:00","2019","09","03","00:00","12.6","","12.0","","96","","","","0","","","","96.94","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 01:00","2019","09","03","01:00","11.8","","11.3","","97","","8","","5","","","","96.91","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 02:00","2019","09","03","02:00","12.5","","11.9","","97","","12","","3","","","","96.92","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 03:00","2019","09","03","03:00","11.9","","11.4","","97","","8","","3","","","","96.91","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 04:00","2019","09","03","04:00","11.7","","11.2","","97","","10","","2","","","","96.92","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 05:00","2019","09","03","05:00","11.2","","10.7","","97","","10","","4","","","","96.88","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 06:00","2019","09","03","06:00","10.3","","9.8","","97","","9","","4","","","","96.90","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 07:00","2019","09","03","07:00","12.0","","11.5","","97","","14","","5","","","","96.87","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 08:00","2019","09","03","08:00","13.5","","13.0","","97","","14","","8","","","","96.85","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 09:00","2019","09","03","09:00","14.6","","14.0","","96","","16","","15","","","","96.78","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 10:00","2019","09","03","10:00","16.1","","13.8","","86","","16","","13","","","","96.72","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 11:00","2019","09","03","11:00","15.9","","13.9","","88","","15","","12","","","","96.62","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 12:00","2019","09","03","12:00","16.5","","14.8","","90","","17","","16","","","","96.55","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 13:00","2019","09","03","13:00","18.3","","15.7","","85","","17","","16","","","","96.44","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 14:00","2019","09","03","14:00","20.4","","17.0","","81","","17","","19","","","","96.23","","26","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 15:00","2019","09","03","15:00","21.8","","16.6","","72","","20","","22","","","","96.19","","27","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2019-09-03 16:00","2019","09","03","16:00","22.4","","16.5","","69","","19","","26","","","","96.07","","27","","","","NA"
