"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 00:00","2019","01","01","00:00","-21.1","","-24.2","","77","","29","","13","","16.1","","100.07","","","","-30","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 01:00","2019","01","01","01:00","-21.5","","-25.0","","74","","30","","15","","16.1","","100.14","","","","-31","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 02:00","2019","01","01","02:00","-21.9","","-25.5","","73","","30","","17","","16.1","","100.23","","","","-32","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 03:00","2019","01","01","03:00","-22.9","","-26.3","","74","","27","","13","","16.1","","100.33","","","","-32","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 04:00","2019","01","01","04:00","-23.5","","-26.6","","76","","25","","13","","16.1","","100.41","","","","-33","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 05:00","2019","01","01","05:00","-25.1","","-27.9","","78","","23","","13","","16.1","","100.48","","","","-35","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 06:00","2019","01","01","06:00","-25.3","","-28.3","","77","","24","","15","","16.1","","100.52","","","","-36","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 07:00","2019","01","01","07:00","-24.4","","-28.0","","73","","26","","17","","16.1","","100.59","","","","-35","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 08:00","2019","01","01","08:00","-24.8","","-28.4","","73","","27","","17","","16.1","","100.60","","","","-36","","NA"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 09:00","2019","01","01","09:00","-26.0","","-29.1","","76","","23","","17","","12.9","","100.56","","","","-37","","Snow"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 10:00","2019","01","01","10:00","-25.2","","-28.6","","74","","23","","15","","2.0","","100.58","","","","-35","","Haze"
"-89.32","48.37","THUNDER BAY","6048260","2019-01-01 11:00","2019","01","01","11:00","-22.7","","-27.1","","68","","27","","13","","16.1","","100.67","","","","-32","","NA"
