"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 00:00","2019","03","01","00:00","-14.8","","-16.5","","87","","35","","2","","","","98.79","","","","-16","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 01:00","2019","03","01","01:00","-15.3","","-17.3","","85","","","","0","","","","98.78","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 02:00","2019","03","01","02:00","-16.0","","-17.8","","86","","","","0","","","","98.77","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 03:00","2019","03","01","03:00","-18.4","","-20.4","","85","","36","","3","","","","98.78","","","","-21","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 04:00","2019","03","01","04:00","-19.4","","-21.6","","83","","30","","3","","","","98.79","","","","-22","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 05:00","2019","03","01","05:00","-19.8","","-22.0","","82","","0","","1","","","","98.82","","","","-21","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 06:00","2019","03","01","06:00","-19.6","","-21.9","","81","","","","0","","","","98.86","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 07:00","2019","03","01","07:00","-20.1","","-22.5","","81","","0","","1","","","","98.90","","","","-21","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 08:00","2019","03","01","08:00","-18.1","","-21.1","","77","","","","0","","","","98.91","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 09:00","2019","03","01","09:00","-11.1","","-13.1","","85","","16","","3","","","","98.94","","","","-13","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 10:00","2019","03","01","10:00","-7.1","","-10.6","","76","","21","","3","","","","98.91","","","","-9","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 11:00","2019","03","01","11:00","-6.1","","-10.2","","73","","16","","11","","","","98.89","","","","-11","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 12:00","2019","03","01","12:00","-5.3","","-10.8","","66","","15","","10","","","","98.88","","","","-10","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 13:00","2019","03","01","13:00","-4.7","","-10.0","","66","","15","","11","","","","98.86","","","","-9","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 14:00","2019","03","01","14:00","-3.6","","-10.7","","58","","16","","8","","","","98.79","","","","-7","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 15:00","2019","03","01","15:00","-3.1","","-10.6","","56","","16","","9","","","","98.70","","","","-7","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 16:00","2019","03","01","16:00","-2.8","","-10.9","","54","","17","","8","","","","98.68","","","","-6","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 17:00","2019","03","01","17:00","-3.4","","-11.3","","55","","15","","9","","","","98.70","","","","-7","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 18:00","2019","03","01","18:00","-5.2","","-11.6","","61","","13","","2","","","","98.71","","","","-6","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 19:00","2019","03","01","19:00","-8.5","","-13.2","","69","","4","","2","","","","98.73","","","","-10","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 20:00","2019","03","01","20:00","-9.1","","-12.6","","76","","3","","3","","","","98.76","","","","-11","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 21:00","2019","03","01","21:00","-9.6","","-12.5","","79","","0","","1","","","","98.77","","","","-10","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 22:00","2019","03","01","22:00","-11.9","","-14.9","","79","","33","","4","","","","98.72","","","","-14","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-01 23:00","2019","03","01","23:00","-11.7","","-14.1","","82","","6","","1","","","","98.65","","","","-12","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 00:00","2019","03","02","00:00","-10.3","","-12.3","","85","","1","","2","","","","98.57","","","","-11","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 01:00","2019","03","02","01:00","-9.5","","-12.1","","81","","","","0","","","","98.59","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 02:00","2019","03","02","02:00","-9.4","","-11.6","","84","","1","","2","","","","98.60","","","","-11","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 03:00","2019","03","02","03:00","-8.4","","-10.5","","85","","33","","1","","","","98.55","","","","-9","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 04:00","2019","03","02","04:00","-7.3","","-9.2","","86","","36","","6","","","","98.46","","","","-10","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 05:00","2019","03","02","05:00","-6.5","","-8.3","","88","","3","","4","","","","98.43","","","","-8","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 06:00","2019","03","02","06:00","-6.3","","-8.3","","86","","7","","4","","","","98.43","","","","-8","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 07:00","2019","03","02","07:00","-6.4","","-9.0","","81","","3","","6","","","","98.42","","","","-9","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 08:00","2019","03","02","08:00","-6.1","","-9.5","","77","","7","","4","","","","98.38","","","","-8","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 09:00","2019","03","02","09:00","-4.8","","-10.3","","65","","33","","4","","","","98.47","","","","-7","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 10:00","2019","03","02","10:00","-4.1","","-9.6","","65","","","","0","","","","98.44","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 11:00","2019","03","02","11:00","-5.0","","-7.0","","86","","","","0","","","","98.43","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 12:00","2019","03","02","12:00","-5.0","","-6.9","","87","","13","","4","","","","98.36","","","","-7","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 13:00","2019","03","02","13:00","-3.7","","-7.1","","77","","34","","2","","","","98.29","","","","-5","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 14:00","2019","03","02","14:00","-3.6","","-6.3","","81","","30","","3","","","","98.27","","","","-5","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 15:00","2019","03","02","15:00","-2.8","","-5.2","","83","","28","","12","","","","98.27","","","","-7","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 16:00","2019","03","02","16:00","-2.8","","-5.4","","83","","29","","16","","","","98.31","","","","-8","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 17:00","2019","03","02","17:00","-3.2","","-6.6","","77","","30","","19","","","","98.34","","","","-9","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 18:00","2019","03","02","18:00","-3.4","","-5.8","","84","","29","","14","","","","98.40","","","","-8","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 19:00","2019","03","02","19:00","-4.3","","-7.5","","78","","32","","16","","","","98.45","","","","-10","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 20:00","2019","03","02","20:00","-6.6","","-8.7","","85","","30","","12","","","","98.52","","","","-12","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 21:00","2019","03","02","21:00","-6.5","","-8.2","","88","","29","","13","","","","98.52","","","","-12","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 22:00","2019","03","02","22:00","-5.4","","-7.7","","84","","30","","23","","","","98.54","","","","-13","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-02 23:00","2019","03","02","23:00","-6.2","","-9.0","","81","","28","","14","","","","98.47","","","","-12","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-03 00:00","2019","03","03","00:00","-6.3","","-8.6","","84","","29","","13","","","","98.43","","","","-12","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-03 01:00","2019","03","03","01:00","-7.0","","-8.4","","90","","25","","6","","","","98.46","","","","-10","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-03 02:00","2019","03","03","02:00","-7.0","","-8.5","","89","","27","","14","","","","98.49","","","","-13","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-03 03:00","2019","03","03","03:00","-6.7","","-8.5","","87","","29","","18","","","","98.51","","","","-13","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-03 04:00","2019","03","03","04:00","-7.1","","-9.2","","86","","30","","22","","","","98.51","","","","-15","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2019-03-03 05:00","2019","03","03","05:00","-8.6","","-10.5","","86","","31","","20","","","","98.52","","","","-16","","NA"
